"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"2146","222040","코스맥스엔비티","KOSDAQ","음식료·담배",7590,370,5.12,156566520000
"2147","241710","코스메카코리아","KOSDAQ","화학",14150,50,0.35,1.51122e+11
"2148","069110","코스온","KOSDAQ","화학",4180,180,4.5,99528399960
"2149","166480","코아스템","KOSDAQ","제약",18100,-400,-2.16,284485664000
"2150","045970","코아시아","KOSDAQ","IT부품",11850,350,3.04,311831280600
"2151","196450","코아시아옵틱스","KOSDAQ","의료·정밀기기",411,0,0,84733046841
"2152","029960","코엔텍","KOSDAQ","기타서비스",8670,-20,-0.23,4.335e+11
"2153","102940","코오롱생명과학","KOSDAQ","제약",19000,-250,-1.3,216834764000
"2154","950160","코오롱티슈진","KOSDAQ","제약",8010,0,0,489551575500
"2155","033290","코웰패션","KOSDAQ","유통",5830,-10,-0.17,515956364220
"2156","056360","코위버","KOSDAQ","통신장비",9360,-130,-1.37,91698048000
"2157","282880","코윈테크","KOSDAQ","기계·장비",23700,-400,-1.66,219260360400
"2158","121850","코이즈","KOSDAQ","IT부품",4350,50,1.16,67040098950
"2159","015710","코콤","KOSDAQ","통신장비",7110,-40,-0.56,124641855000
"2160","052330","코텍","KOSDAQ","정보기기",10050,50,0.5,156524247600
"2161","322780","코퍼스코리아","KOSDAQ","오락·문화",2305,155,7.21,79074578570
"2162","126600","코프라","KOSDAQ","화학",5200,-30,-0.57,109801296800
"2163","200130","콜마비앤에이치","KOSDAQ","제약",49250,-550,-1.1,1455020231500
"2164","317690","퀀타매트릭스","KOSDAQ","의료·정밀기기",16100,-850,-5.01,238162856400
"2165","060280","큐렉소","KOSDAQ","유통",7880,240,3.14,263486845960
"2166","040350","큐로컴","KOSDAQ","컴퓨터서비스",1450,-25,-1.69,173226989050
"2167","051780","큐로홀딩스","KOSDAQ","방송서비스",586,10,1.74,70672065870
"2168","115180","큐리언트","KOSDAQ","기타서비스",33600,-200,-0.59,297144590400
"2169","043090","큐브앤컴퍼니","KOSDAQ","유통",2055,170,9.02,66973093215
"2170","182360","큐브엔터","KOSDAQ","오락·문화",3245,35,1.09,112013629310
"2171","066310","큐에스아이","KOSDAQ","반도체",17150,100,0.59,141971644500
"2172","016600","큐캐피탈","KOSDAQ","금융",601,-5,-0.83,100909055723
"2173","043590","크로바하이텍","KOSDAQ","반도체",1865,0,0,46187765670
"2174","114120","크루셜텍","KOSDAQ","IT부품",988,112,12.79,20709779220
"2175","110790","크리스에프앤씨","KOSDAQ","섬유·의류",25400,50,0.2,297573192000
"2176","900250","크리스탈신소재","KOSDAQ","금융",1750,-20,-1.13,118621741000
"2177","083790","크리스탈지노믹스","KOSDAQ","기타서비스",14250,50,0.35,657825799500
"2178","045520","크린앤사이언스","KOSDAQ","기계·장비",27400,300,1.11,1.781e+11
"2179","036170","클라우드에어","KOSDAQ","반도체",1500,0,0,70259473500
"2180","214150","클래시스","KOSDAQ","의료·정밀기기",13450,-500,-3.58,870441820800
"2181","352770","클리노믹스","KOSDAQ","기타서비스",12500,50,0.4,166439262500
"2182","237880","클리오","KOSDAQ","화학",18900,200,1.07,325284479100
"2183","139670","키네마스터","KOSDAQ","소프트웨어",51200,1200,2.4,693570918400
"2184","311270","키움제5호스팩","KOSDAQ","금융",2115,15,0.71,7.614e+09
"2185","054780","키이스트","KOSDAQ","오락·문화",15350,250,1.66,270661975700
"2186","219130","타이거일렉","KOSDAQ","반도체",11250,-450,-3.85,71035762500
"2187","065130","탑엔지니어링","KOSDAQ","기계·장비",9150,-100,-1.08,146182751550
"2188","023160","태광","KOSDAQ","금속",7830,250,3.3,2.07495e+11
"2189","053620","태양","KOSDAQ","금속",9900,270,2.8,8.514e+10
"2190","044490","태웅","KOSDAQ","금속",12100,-150,-1.22,242089310100
"2191","124560","태웅로직스","KOSDAQ","운송",5010,55,1.11,97879327920
"2192","191420","테고사이언스","KOSDAQ","제약",26250,300,1.16,212856892500
"2193","073640","테라사이언스","KOSDAQ","금속",1855,-15,-0.8,127794123905
"2194","182690","테라셈","KOSDAQ","반도체",2000,-40,-1.96,42326296000
"2195","066700","테라젠이텍스","KOSDAQ","제약",8140,-150,-1.81,264097700900
"2196","095610","테스","KOSDAQ","반도체",32000,-750,-2.29,632583232000
"2197","131970","테스나","KOSDAQ","반도체",45200,-450,-0.99,667132880400
"2198","089030","테크윙","KOSDAQ","반도체",21150,-450,-2.08,410063983200
"2199","054450","텔레칩스","KOSDAQ","반도체",19050,200,1.06,257287604550
"2200","091440","텔레필드","KOSDAQ","통신장비",3810,-40,-1.04,34960083750
"2201","200230","텔콘RF제약","KOSDAQ","통신장비",5270,345,7.01,461172493240
"2202","215480","토박스코리아","KOSDAQ","유통",1530,150,10.87,70497646290
"2203","051360","토비스","KOSDAQ","정보기기",7350,20,0.27,122870376300
"2204","045340","토탈소프트","KOSDAQ","소프트웨어",16800,-1350,-7.44,143775072000
"2205","108230","톱텍","KOSDAQ","기계·장비",12300,-50,-0.4,467685913500
"2206","079970","투비소프트","KOSDAQ","소프트웨어",1960,-10,-0.51,72742510960
"2207","105550","트루윈","KOSDAQ","일반전기전자",4355,-35,-0.8,63468045420
"2208","026150","특수건설","KOSDAQ","건설",7360,-30,-0.41,115005343360
"2209","322180","티라유텍","KOSDAQ","소프트웨어",16000,-650,-3.9,8.694e+10
"2210","117730","티로보틱스","KOSDAQ","기계·장비",10050,-300,-2.9,135777459750
"2211","033830","티비씨","KOSDAQ","방송서비스",1180,-15,-1.26,1.18e+11
"2212","057680","티사이언티픽","KOSDAQ","디지털컨텐츠",3120,10,0.32,146503397040
"2213","064760","티씨케이","KOSDAQ","반도체",159600,-400,-0.25,1.86333e+12
"2214","246710","티앤알바이오팹","KOSDAQ","제약",19200,300,1.59,162142368000
"2215","340570","티앤엘","KOSDAQ","제약",37000,-800,-2.12,1.50368e+11
"2216","277880","티에스아이","KOSDAQ","기계·장비",17500,-450,-2.51,162174512500
"2217","131290","티에스이","KOSDAQ","반도체",49050,-350,-0.71,542563092450
"2218","356860","티엘비","KOSDAQ","일반전기전자",43100,-700,-1.6,211893176500
"2219","062860","티엘아이","KOSDAQ","반도체",13600,250,1.87,134268992000
"2220","321550","티움바이오","KOSDAQ","기타서비스",16250,-300,-1.81,386488797500
"2221","104480","티케이케미칼","KOSDAQ","화학",3210,25,0.78,291774343140
"2222","081150","티플랙스","KOSDAQ","금속",3815,-115,-2.93,92583953630
"2223","130740","티피씨글로벌","KOSDAQ","운송장비·부품",4815,-155,-3.12,54297209385
"2224","084730","팅크웨어","KOSDAQ","통신장비",16250,50,0.31,169417332500
"2225","046210","파나진","KOSDAQ","의료·정밀기기",4795,-15,-0.31,154095284700
"2226","034230","파라다이스","KOSDAQ","오락·문화",18650,50,0.27,1696080832800
"2227","033540","파라텍","KOSDAQ","기계·장비",9630,320,3.44,163552934700
"2228","043200","파루","KOSDAQ","IT부품",1460,10,0.69,56626752620
"2229","214450","파마리서치프로덕트","KOSDAQ","유통",61300,600,0.99,600070113600
"2230","208340","파멥신","KOSDAQ","제약",19250,100,0.52,274178308250
"2231","177830","파버나인","KOSDAQ","일반전기전자",5420,0,0,74882703740
"2232","037070","파세코","KOSDAQ","일반전기전자",17850,1000,5.93,2.499e+11
"2233","150900","파수","KOSDAQ","소프트웨어",7730,0,0,86213408890
"2234","037030","파워넷","KOSDAQ","일반전기전자",6130,90,1.49,101149254220
"2235","047310","파워로직스","KOSDAQ","IT부품",9560,-10,-0.1,329064587920
"2236","170790","파이오링크","KOSDAQ","통신장비",12650,-100,-0.78,86732574500
"2237","049120","파인디앤씨","KOSDAQ","IT부품",1645,5,0.3,43362107880
"2238","038950","파인디지털","KOSDAQ","통신장비",6090,0,0,62183558850
"2239","106240","파인테크닉스","KOSDAQ","IT부품",4610,30,0.66,200106896960
"2240","131760","파인텍","KOSDAQ","IT부품",1555,-30,-1.89,66748499400
"2241","065690","파커스","KOSDAQ","IT부품",2885,-35,-1.2,40284723465
"2242","140860","파크시스템스","KOSDAQ","의료·정밀기기",118200,-2800,-2.31,788542341000
"2243","091700","파트론","KOSDAQ","IT부품",10900,50,0.46,590304869000
"2244","038160","팍스넷","KOSDAQ","금융",862,0,0,10551204112
"2245","032800","판타지오","KOSDAQ","오락·문화",750,0,0,54527957250
"2246","318010","팜스빌","KOSDAQ","음식료·담배",10050,70,0.7,79689846900
"2247","027710","팜스토리","KOSDAQ","음식료·담배",1750,10,0.57,194979050000
"2248","225590","패션플랫폼","KOSDAQ","섬유·의류",1460,-15,-1.02,38889600980
"2249","054300","팬스타엔터프라이즈","KOSDAQ","기계·장비",851,15,1.79,44865668014
"2250","068050","팬엔터테인먼트","KOSDAQ","오락·문화",7670,1240,19.28,208992021940
"2251","222110","팬젠","KOSDAQ","제약",9710,-140,-1.42,93621693510
"2252","263750","펄어비스","KOSDAQ","디지털컨텐츠",293000,-400,-0.14,3864626050000
"2253","251970","펌텍코리아","KOSDAQ","화학",17500,-450,-2.51,2.17e+11
"2254","087010","펩트론","KOSDAQ","제약",14550,-50,-0.34,300120711150
"2255","043370","평화정공","KOSDAQ","운송장비·부품",10900,200,1.87,2.289e+11
"2256","119500","포메탈","KOSDAQ","금속",4400,-60,-1.35,52127820800
"2257","016670","포비스티앤씨","KOSDAQ","유통",973,0,0,84222290362
"2258","056730","포스링크","KOSDAQ","유통",1550,0,0,109591063600
"2259","022100","포스코 ICT","KOSDAQ","기타서비스",8130,130,1.63,1236042346770
"2260","009520","포스코엠텍","KOSDAQ","금속",11300,2580,29.59,470562543900
"2261","189690","포시에스","KOSDAQ","소프트웨어",7220,-80,-1.1,59641611420
"2262","318020","포인트모바일","KOSDAQ","일반전기전자",41300,-1400,-3.28,265583201800
"2263","256630","포인트엔지니어링","KOSDAQ","금속",3115,-50,-1.58,177261993755
"2264","141020","포티스","KOSDAQ","유통",108,0,0,18839533608
"2265","290720","푸드나무","KOSDAQ","유통",25250,-400,-1.56,171852358500
"2266","005670","푸드웰","KOSDAQ","음식료·담배",7090,50,0.71,7.09e+10
"2267","094940","푸른기술","KOSDAQ","정보기기",11200,-500,-4.27,73631062400
"2268","007330","푸른저축은행","KOSDAQ","금융",9160,-140,-1.51,138158448000
"2269","093380","풍강","KOSDAQ","금속",3990,90,2.31,39418458870
"2270","023900","풍국주정","KOSDAQ","음식료·담배",19950,0,0,2.5137e+11
"2271","195440","퓨전","KOSDAQ","소프트웨어",2075,0,0,8582183400
"2272","214270","퓨쳐스트림네트웍스","KOSDAQ","출판·매체복제",1160,10,0.87,117655527640
"2273","220100","퓨쳐켐","KOSDAQ","제약",18300,-100,-0.54,237603082500
"2274","035200","프럼파스트","KOSDAQ","화학",4540,-70,-1.52,44176878600
"2275","203690","프로스테믹스","KOSDAQ","제약",3590,-55,-1.51,164267443320
"2276","053610","프로텍","KOSDAQ","반도체",29150,-100,-0.34,3.2065e+11
"2277","335810","프리시젼바이오","KOSDAQ","의료·정밀기기",16100,-750,-4.45,181025920600
"2278","053160","프리엠스","KOSDAQ","일반전기전자",18150,200,1.11,1.089e+11
"2279","075130","플랜티넷","KOSDAQ","컴퓨터서비스",5780,-190,-3.18,51788800000
"2280","237820","플레이디","KOSDAQ","기타서비스",8890,190,2.18,114033274600
"2281","023770","플레이위드","KOSDAQ","디지털컨텐츠",8810,-50,-0.56,76678090490
"2282","300080","플리토","KOSDAQ","디지털컨텐츠",13900,1750,14.4,72416372900
"2283","032580","피델릭스","KOSDAQ","반도체",1495,80,5.65,49152351365
"2284","051380","피씨디렉트","KOSDAQ","유통",11850,-200,-1.66,90872151600
"2285","241820","피씨엘","KOSDAQ","제약",35600,250,0.71,358808733200
"2286","237750","피앤씨테크","KOSDAQ","일반전기전자",6420,-180,-2.73,41708172000
"2287","131390","피앤이솔루션","KOSDAQ","일반전기전자",21400,-100,-0.47,317124674000
"2288","024850","피에스엠씨","KOSDAQ","반도체",1595,10,0.63,63826354185
"2289","319660","피에스케이","KOSDAQ","반도체",35400,-1100,-3.01,522681708000
"2290","031980","피에스케이홀딩스","KOSDAQ","반도체",8000,-90,-1.11,172499160000
"2291","002230","피에스텍","KOSDAQ","의료·정밀기기",5750,40,0.7,113098147250
"2292","239890","피엔에이치테크","KOSDAQ","화학",16400,-550,-3.24,74062662400
"2293","347740","피엔케이피부임상연구센타","KOSDAQ","기타서비스",20500,50,0.24,153804202000
"2294","137400","피엔티","KOSDAQ","기계·장비",25050,-250,-0.99,564683888550
"2295","128660","피제이메탈","KOSDAQ","금속",2470,-45,-1.79,61264321430
"2296","006140","피제이전자","KOSDAQ","의료·정밀기기",7500,-50,-0.66,1.125e+11
"2297","304840","피플바이오","KOSDAQ","제약",43000,-600,-1.38,242841210000
"2298","062970","피피아이","KOSDAQ","일반전기전자",5510,30,0.55,51288099350
"2299","087600","픽셀플러스","KOSDAQ","반도체",6830,-100,-1.44,55777591140
"2300","057880","필로시스헬스케어","KOSDAQ","유통",2240,20,0.9,176279470080
"2301","161580","필옵틱스","KOSDAQ","IT부품",13000,-50,-0.38,259827126000
"2302","347770","핌스","KOSDAQ","IT부품",16000,50,0.31,117893072000
"2303","163730","핑거","KOSDAQ","소프트웨어",25750,1200,4.89,227604610500
"2304","332710","하나금융14호스팩","KOSDAQ","금융",2110,-10,-0.47,9305100000
"2305","341160","하나금융15호스팩","KOSDAQ","금융",2110,0,0,9938100000
"2306","343510","하나금융16호스팩","KOSDAQ","금융",2085,-5,-0.24,8360850000
"2307","363260","하나금융17호스팩","KOSDAQ","금융",2055,-5,-0.24,13994550000
"2308","299030","하나기술","KOSDAQ","기계·장비",131500,22000,20.09,494798469000
"2309","067310","하나마이크론","KOSDAQ","반도체",10800,0,0,344065309200
"2310","372290","하나머스트7호스팩","KOSDAQ","금융",2050,-5,-0.24,8823200000
"2311","307160","하나머스트제6호스팩","KOSDAQ","금융",2160,-20,-0.92,9914400000
"2312","166090","하나머티리얼즈","KOSDAQ","반도체",33800,-600,-1.74,663415381200
"2313","136480","하림","KOSDAQ","음식료·담배",2885,5,0.17,306414990270
"2314","003380","하림지주","KOSDAQ","금융",8980,250,2.86,829229543600
"2315","149980","하이로닉","KOSDAQ","의료·정밀기기",5710,-120,-2.06,80510971450
"2316","013030","하이록코리아","KOSDAQ","금속",14800,-150,-1,201475833600
"2317","126700","하이비젼시스템","KOSDAQ","의료·정밀기기",14400,-200,-1.37,215166412800
"2318","106080","하이소닉","KOSDAQ","IT부품",3330,0,0,48753617580
"2319","340120","하이제5호스팩","KOSDAQ","금융",2100,5,0.24,1.0542e+10
"2320","221840","하이즈항공","KOSDAQ","운송장비·부품",5100,-50,-0.97,90250451700
"2321","106190","하이텍팜","KOSDAQ","유통",18800,-200,-1.05,133269101600
"2322","066130","하츠","KOSDAQ","일반전기전자",9920,120,1.22,1.26976e+11
"2323","368770","한국9호스팩","KOSDAQ","금융",2050,0,0,9860500000
"2324","004590","한국가구","KOSDAQ","유통",5770,-180,-3.03,8.655e+10
"2325","039340","한국경제TV","KOSDAQ","방송서비스",5850,20,0.34,1.3455e+11
"2326","034950","한국기업평가","KOSDAQ","기타서비스",88800,-600,-0.67,403197643200
"2327","222980","한국맥널티","KOSDAQ","음식료·담배",5950,-50,-0.83,62682030250
"2328","318000","한국바이오젠","KOSDAQ","화학",8270,10,0.12,67622342750
"2329","256840","한국비엔씨","KOSDAQ","제약",7690,-10,-0.13,396278280840
"2330","025550","한국선재","KOSDAQ","금속",3125,-40,-1.26,76632043750
"2331","023890","한국아트라스비엑스","KOSDAQ","IT부품",56500,-1100,-1.91,5.16975e+11
"2332","017890","한국알콜","KOSDAQ","화학",12900,-400,-3.01,278714304000
"2333","080720","한국유니온제약","KOSDAQ","제약",12850,-200,-1.53,101562904800
"2334","063570","한국전자금융","KOSDAQ","금융",6390,-280,-4.2,218203981920
"2335","041460","한국전자인증","KOSDAQ","소프트웨어",7550,50,0.67,162017329950
"2336","101680","한국정밀기계","KOSDAQ","기계·장비",1440,0,0,12101760000
"2337","039740","한국정보공학","KOSDAQ","유통",3755,-35,-0.92,30109080735
"2338","053300","한국정보인증","KOSDAQ","소프트웨어",6900,-110,-1.57,215038500000
"2339","025770","한국정보통신","KOSDAQ","통신서비스",8990,-90,-0.99,336623996290
"2340","310870","한국제8호스팩","KOSDAQ","금융",2110,0,0,7216200000
"2341","023760","한국캐피탈","KOSDAQ","금융",594,0,0,187472088144
"2342","054040","한국컴퓨터","KOSDAQ","IT부품",4070,-85,-2.05,65410150300
"2343","050540","한국코퍼레이션","KOSDAQ","기타서비스",282,0,0,14321537226
"2344","021650","한국큐빅","KOSDAQ","화학",4300,-20,-0.46,70307420900
"2345","053590","한국테크놀로지","KOSDAQ","운송장비·부품",1280,0,0,143582716160
"2346","032300","한국파마","KOSDAQ","제약",47900,-250,-0.52,522430977900
"2347","037230","한국팩키지","KOSDAQ","종이·목재",4435,-80,-1.77,1.10875e+11
"2348","030520","한글과컴퓨터","KOSDAQ","소프트웨어",17350,-300,-1.7,426384126900
"2349","052600","한네트","KOSDAQ","통신서비스",10500,250,2.44,121418850000
"2350","256150","한독크린텍","KOSDAQ","기계·장비",28900,-150,-0.52,118229900000
"2351","092460","한라IMS","KOSDAQ","운송장비·부품",6520,-10,-0.15,76577256560
"2352","039670","한류타임즈","KOSDAQ","출판·매체복제",3680,0,0,67793710720
"2353","047080","한빛소프트","KOSDAQ","디지털컨텐츠",5590,170,3.14,138519283240
"2354","070590","한솔인티큐브","KOSDAQ","컴퓨터서비스",3495,5,0.14,48508925895
